final_model_input_text,Event_coding,labels
"Nicaragua presents in Moscow the documentary The Black Creoles: Memories and Identity. The Embassy of Nicaragua in the Russian Federation closed with gold clasp the Latin American and Caribbean Film Festival in Moscow, presenting the ethnic documentary ""The Black Creoles: Memories and Identityes"" at the Illusion Theatre. This annual festival, promoted by the Moscow Department of Culture and other institutions, was attended by 11 countries, including Nicaragua.",social_academic_cultural_activity,17
"""International Congress on Ayurveda and Yoga"" on 23-24th of November 2019. ""Ukrainian Association Ayurveda -Yoga"" (UAAY) is a Nongovernmental organization based in Kiev, Ukraine. UAAY is approved and registered with the Ministry of Justice, Ukraine.",social_academic_cultural_activity,17
"Teatro San Martín will be in Manizales. The guest of honor of the edition (which will go from the first to the 9th of September) will be the Teatro San Martín, of Buenos Aires (Argentina). ""The San Martín is an emblematic theater of Latin America.",social_academic_cultural_activity,17
"One of the best performances of Azerbaijan will be shown in Minsk. The ""Seven Beauty"" ballet for the music of the famous Azerbaijani composer Kara Karaev will be shown on October 9, at the National Academic Theatre of Operas and Ballet, based on the poetic work ""The Seven Beautys"", which is attributed to the 12th century, written by Nizamy Ganjavi as the fourth poem from the famous Patterice.",social_academic_cultural_activity,17
DOST-PCHRD sends four hepatology scholars to Italy Manila Bulletin. This was bared by DOST Secretary Fortunato dela Peña during his weekly report streamlined on Friday. He said the DOST-PCHRD has entered into an agreement with the University of Trieste (UNITS) and Fondazione Italiana Fegato (FIF) to develop and implement a three-year program focused on molecular hepatology within the Doctor of Philosophy (PhD) program in Molecular Biomedicine of UNITS.,social_academic_cultural_activity,17
"30 educational grants will be provided by Kazakhstan for students from Afghanistan - News - Caravan. The Vice-Premier, the Minister of Trade and Integration, Serika Jumangarin, said Caravan.kz, referring to Interfax Kazakhstan, was ready to carry out educational programmes to train Afghan students. Kazakhstan was ready to allocate 30 grants to students from Afghanistan this year, said Jumangarin, speaking at the Kazakh-Afghan Business Forum in Astana on Thursday.",social_academic_cultural_activity,17
"Morocco sets out its model for dialogue, openness and moderation in London. Morocco took part, on Tuesday in London, in an international conference on tolerance and interreligious dialogue... The Minister Delegate for Foreign Affairs and Cooperation, Youssef Amrani, who represented Morocco at this high-level meeting, took the opportunity to highlight the long tradition of tolerance and respect for Morocco, a land of multi-ethnic belongings.",social_academic_cultural_activity,17
"M. Sevala Naik Celebrating the essence of yoga. June 21 is observed as International Day of Yoga (IDY) throughout the world every year in order to spread awareness about the positive effects of yoga on people s health. To mark this day, the high commission invites yoga enthusiasts and representatives of yoga studios in Jamaica for yoga demonstrations and celebrations.",social_academic_cultural_activity,17
"International workshop at the joint of Bourbi and Gifu University in Japan. After collecting fruit and vegetables at the University of Bangladesh, technology workshops were held at the same time around 10 a.m. in the morning, 'Motbom's Conference on Imintics to the Festes of Froges and Vezyables', an international workshop organized by the University of Talkbi and the University of Japan, Dr. Mo. Mo.",social_academic_cultural_activity,17
"Zülfü Livaneli told Nazim Hikmet in Moscow: ""It is a good thing they can't register poets because Nazim would not have a brother-in-law."". On the 61st anniversary of the death of the great poet Nazim Hikmet, the founder of Moscow's Nazim Hikmet Culture and Art Foundation, artist Zülfü Livaneli, made statements at Novodevi Cemetery in Moscow. Livaneli evaluated the current political situation in Turkey and Nazim Hikmet's legacy.",social_academic_cultural_activity,17
"Cranfield University invites Nigerians to apply for postgraduate courses in Water, Energy, Environment. Cranfield University, a specialist postgraduate university situated in the UK is inviting Nigerians to apply for a Postgraduate course in her School of Water, Energy and Environment for the September 2020 academic session. Cranfield University is ranked number 2 in UK for graduate employment, number 1 for Research income per academics and a 6-time winner of the prestigious Queen s Anniversary prize.",social_academic_cultural_activity,17
